Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
33530,6,86312447,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,86312447.0,0.0,86312447.0,86312447.0,86312447.0,86312447.0,0.0,86312447.0,86312447.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.023171629,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62559,-1,0,20,0.0,0.0,0.0,0.0,86312447.0,0.0,86312447.0,86312447.0,Benign
445,6,817737,5,4,286,170.0,103,0,57.2,52.4852360193,131,0,42.5,61.79805822189999,557,11,102217.125,140726.613108474,273426.0,43.0,817666.0,204416.5,135830.52956411,273577.0,675.0,817694.0,272564.666666667,965.5590781166,273497.0,271569.0,0,0,0,0,112,92,6.114435325800001,4.8915482606,0,131,45.6,52.9846938066,2807.3777777778005,0,0,0,1,0,0,0,0,0,50.6666666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,286240,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,13,95413.3333333333,165182.804626672,286150.0,1.0,286240.0,143120.0,202400.830833275,286239.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,10.4807154835,3.4935718278,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3918,6,222,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,9009,222.0,0.0,222.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,4504.504505,4504.504505,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infilteration
58040,6,4384498,4,5,935,354.0,935,0,233.75,467.5,354,0,70.8,158.31361280000002,293,2,548062.25,1511767.2219999998,4289111.0,7.0,4370471.0,1456823.667,2452958.403,4289118.0,16458.0,95387.0,23846.75,28103.066710000003,64507.0,388.0,0,0,0,0,136,168,0.912305126,1.140381407,0,935,128.9,304.3004546,92598.76667,0,0,0,0,1,0,0,0,1,143.22222219999998,233.75,70.8,0,0,0,0,0,0,4,935,5,354,219,225,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,5263462,4,4,97,232.0,97,0,24.25,48.5,232,0,58.0,116.0,62,1,751923.142857143,1962143.27484212,5201347.0,41.0,62115.0,20705.0,35554.7351417501,61760.0,111.0,5263259.0,1754419.66666667,3038127.39039056,5262547.0,347.0,0,0,0,0,92,92,0.7599560897,0.7599560897,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,118459581,16,15,903,4368.0,260,0,56.4375,82.95216995,1430,0,291.2,463.6979004,44,0,3948652.7,14900000.0,58900000.0,1.0,118000000.0,7897305.4,20700000.0,58900000.0,34.0,118000000.0,8450440.786,21400000.0,59000000.0,1.0,0,0,0,0,332,312,0.135067167,0.126625469,0,1430,164.71875,339.2652625,115100.9183,0,0,0,1,0,0,0,0,0,170.0322581,56.4375,291.2,0,0,0,0,0,0,16,903,15,4368,8192,180,8,20,302791.5,214897.529,454747.0,150836.0,58900000.0,61112.410670000005,58900000.0,58800000.0,Benign
80,6,953367,3,4,20,964.0,20,0,6.666666667,11.54700538,964,0,241.0,482.0,1032,7,158894.5,389012.0655,952962.0,1.0,371.0,185.5,260.9224023,370.0,1.0,953363.0,317787.6667,550077.1359,952962.0,27.0,0,0,0,0,72,92,3.146742021,4.195656028,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
63519,6,1459,5,2,935,299.0,935,0,187.0,418.1447118,299,0,149.5,211.4249276,845784,4797,243.1666667,291.05148460000004,715.0,8.0,1459.0,364.75,451.6173712,968.0,8.0,715.0,715.0,0.0,715.0,715.0,0,0,0,0,124,40,3427.0047979999995,1370.801919,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,0,176.28571430000002,187.0,149.5,0,0,0,0,0,0,5,935,2,299,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,317,1,1,41,57.0,41,41,41.0,0.0,57,57,57.0,0.0,309148,6309,317.0,0.0,317.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3154.5741324921,3154.5741324921,41,57,46.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,69.5,41.0,57.0,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,268584,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,14,89528.0,154918.08962158,268412.0,66.0,268584.0,134292.0,189767.661080596,268478.0,106.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,11.1696899294,3.7232299765,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
14777,6,85959674,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,85959674.0,0.0,85959674.0,85959674.0,85959674.0,85959674.0,0.0,85959674.0,85959674.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0232667239,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62565,-1,0,20,0.0,0.0,0.0,0.0,85959674.0,0.0,85959674.0,85959674.0,Benign
8080,6,518,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,3861,518.0,0.0,518.0,518.0,518.0,518.0,0.0,518.0,518.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3861.003861,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
80,6,80,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,25000,80.0,0.0,80.0,80.0,80.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,25000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,1362920,7,5,364,582.0,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,694,8,123901.818181818,141689.434310973,273376.0,41.0,1362920.0,227153.333333333,111258.282477606,276445.0,83.0,1091583.0,272895.75,1638.4322537109,274928.0,271542.0,0,0,0,0,152,112,5.1360314619,3.6685939013,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,255,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
37512,6,5501977,5,3,935,346.0,935,0,187.0,418.1447118,346,0,115.3333333,199.7631931,232,1,785996.7143,2056596.164,5449831.0,7.0,5501977.0,1375494.25,2716264.8660000004,5449838.0,23.0,17996.0,8998.0,8879.846958,15277.0,2719.0,0,0,0,0,168,104,0.90876425,0.54525855,0,935,142.33333330000002,318.5145209,101451.5,0,0,0,0,1,0,0,0,0,160.125,187.0,115.3333333,0,0,0,0,0,0,5,935,3,346,219,211,1,32,0.0,0.0,0.0,0.0,5449831.0,0.0,5449831.0,5449831.0,Benign
53,17,290,1,1,46,62.0,46,46,46.0,0.0,62,62,62.0,0.0,372413,6896,290.0,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3448.2758619999995,3448.2758619999995,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,0,0,0,0,0,0,1,46,1,62,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,24588,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,81,24588.0,0.0,24588.0,24588.0,24588.0,24588.0,0.0,24588.0,24588.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,81.3404913,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infilteration
21,6,4,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,500000,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS attacks-SlowHTTPTest
53291,6,1432,5,2,935,334.0,935,0,187.0,418.1447118,334,0,167.0,236.17366490000003,886173,4888,238.6666667,321.6897056,828.0,6.0,1432.0,358.0,565.2020288,1194.0,6.0,828.0,828.0,0.0,828.0,828.0,0,0,0,0,124,40,3491.620112,1396.648045,0,935,158.625,334.7676966,112069.4107,0,0,1,1,0,0,0,1,0,181.2857143,187.0,167.0,0,0,0,0,0,0,5,935,2,334,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
36362,6,4147501,5,3,935,371.0,935,0,187.0,418.1447118,371,0,123.6666667,214.1969499,314,1,592500.1429,1534037.894,4071064.0,7.0,4147501.0,1036875.25,2023011.319,4071072.0,24.0,66659.0,33329.5,33909.30569,57307.0,9352.0,0,0,0,0,168,104,1.205545219,0.7233271309999999,0,935,145.11111110000002,320.6148174,102793.8611,0,0,0,0,1,0,0,0,0,163.25,187.0,123.6666667,0,0,0,0,0,0,5,935,3,371,237,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,1906,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1049,1906.0,0.0,1906.0,1906.0,1906.0,1906.0,0.0,1906.0,1906.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1049.317943,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
445,6,144894,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,27,48298.0,83529.0162937407,144749.0,69.0,144894.0,72447.0,102348.049722503,144818.0,76.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,20.7047910887,6.9015970296,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,16255478,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,16255478.0,0.0,16255478.0,16255478.0,16255478.0,16255478.0,0.0,16255478.0,16255478.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.1230354469,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0.0,0.0,0.0,0.0,16255478.0,0.0,16255478.0,16255478.0,DoS attacks-GoldenEye
3389,6,2091299,8,7,1128,1581.0,661,0,141.0,222.62332056,1173,0,225.8571428571,430.0986044197,1295,7,149378.5,246933.989819998,953132.0,4.0,2091299.0,298757.0,397468.577606666,1187061.0,4.0,1911143.0,318523.833333333,311652.558893019,953132.0,177127.0,0,0,0,0,172,152,3.8253736075,3.3472019066,0,1173,169.3125,317.7312740352,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571428571,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
43878,6,4119838,5,3,935,319.0,935,0,187.0,418.1447118,319,0,106.3333333,184.17473590000003,304,1,588548.2857,1528317.517,4054175.0,7.0,4119838.0,1029959.5,2016276.818,4054182.0,42.0,12330.0,6165.0,387.49451610000006,6439.0,5891.0,0,0,0,0,168,104,1.213639954,0.7281839720000001,0,935,139.33333330000002,316.47709239999995,100157.75,0,0,0,0,1,0,0,0,0,156.75,187.0,106.3333333,0,0,0,0,0,0,5,935,3,319,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
22,6,401557,23,22,1912,2665.0,640,0,83.1304347826,135.7374820439,976,0,121.1363636364,258.6415602914,11398,112,9126.2954545455,23130.0469394747,119409.0,4.0,401514.0,18250.6363636364,32290.311381273,119409.0,222.0,401550.0,19121.4285714286,40751.4817602642,156346.0,11.0,0,0,0,0,744,712,57.277049086400005,54.7867426044,0,976,99.5,202.0181234994,40811.3222222222,0,0,0,1,0,0,0,0,0,101.7111111111,83.1304347826,121.1363636364,0,0,0,0,0,0,23,1912,22,2665,26883,230,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Bruteforce
80,6,1675,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1194,1675.0,0.0,1675.0,1675.0,1675.0,1675.0,0.0,1675.0,1675.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1194.029851,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
3389,6,1221461,8,7,1138,1581.0,677,0,142.25,227.7465696778,1173,0,225.8571428571,430.0986044197,2226,12,87247.21428571429,249965.764259268,953120.0,54.0,1221461.0,174494.42857142902,384390.055342598,1045702.0,54.0,1187397.0,197899.5,370686.929130095,953120.0,34294.0,0,0,0,0,172,152,6.5495337141,5.7308419999,0,1173,169.9375,319.3627965705,101992.595833333,0,0,0,1,0,0,0,0,0,181.2666666667,142.25,225.8571428571,0,0,0,0,0,0,8,1138,7,1581,8192,62862,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,84920,8,6,351,5289.0,194,0,43.875,74.7117078222,1460,0,881.5,693.8546677799001,66415,164,6532.307692307701,13009.6251443858,35663.0,18.0,84920.0,12131.428571428602,16591.8915322831,36929.0,125.0,41949.0,8389.8,15537.8146854698,35990.0,106.0,0,0,0,0,172,132,94.2063118229,70.65473386720001,0,1460,376.0,597.8089757009,357375.571428571,0,0,0,1,0,0,0,0,0,402.8571428571,43.875,881.5,0,0,0,0,0,0,8,351,6,5289,8192,123,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
22,6,349798,22,22,1928,2665.0,640,0,87.63636363639999,137.78055203649998,976,0,121.1363636364,258.6415602914,13130,125,8134.8372093023,20375.1417581165,91670.0,3.0,349292.0,16632.9523809524,27071.482575722,91670.0,136.0,349790.0,16656.6666666667,35823.337954932904,130094.0,13.0,0,0,0,0,712,712,62.8934413576,62.8934413576,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.63636363639999,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Bruteforce
80,6,40367,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,49,40367.0,0.0,40367.0,40367.0,40367.0,40367.0,0.0,40367.0,40367.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,49.54542076,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS attacks-Hulk
80,6,17190,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,116,17190.0,0.0,17190.0,17190.0,17190.0,17190.0,0.0,17190.0,17190.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,116.3467132,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1000000,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-BruteForce
53,17,23340,1,1,72,154.0,72,72,72.0,0.0,154,154,154.0,0.0,9682,85,23340.0,0.0,23340.0,23340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,42.8449014567,42.8449014567,72,154,99.3333333333,47.342722073500006,2241.3333333333,0,0,0,0,0,0,0,0,1,149.0,72.0,154.0,0,0,0,0,0,0,1,72,1,154,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
52855,6,18,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,111111,18.0,0.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,111111.111111111,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,176,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,1325,3,4,309,935.0,309,0,103.0,178.4012332,935,0,233.75,467.5,938867,5283,220.8333333,264.0245569,673.0,7.0,1016.0,508.0,233.3452378,673.0,343.0,1318.0,439.3333333000001,517.9346806,1020.0,25.0,0,0,0,0,72,92,2264.150943,3018.867925,0,935,155.5,333.00879439999994,110894.8571,0,0,1,1,0,0,0,1,1,177.71428569999998,103.0,233.75,0,0,0,0,0,0,3,309,4,935,65535,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
8080,6,10610,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42884,659,1768.3333329999998,3904.316517,9730.0,19.0,516.0,258.0,302.6417023,472.0,44.0,10157.0,3385.666667,5496.726875,9730.0,52.0,0,0,0,0,72,92,282.7521206,377.0028275,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
80,6,53376984,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,53376984.0,0.0,53376984.0,53376984.0,53376984.0,53376984.0,0.0,53376984.0,53376984.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0374693331999999,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,4532569,10,8,1148,1581.0,677,0,114.8,210.0924664,1173,0,197.625,406.121705,602,3,266621.7059,477610.0038,1743904.0,2.0,4532569.0,503618.7778,605028.71,1743904.0,2.0,4493487.0,641926.7143,632051.2516,1829853.0,85537.0,0,0,0,0,212,172,2.206254334,1.765003467,0,1173,143.63157890000002,298.52027860000004,89114.35673,0,0,1,1,0,0,0,1,0,151.61111110000002,114.8,197.625,0,0,0,0,0,0,10,1148,8,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,321,1,1,40,56.0,40,40,40.0,0.0,56,56,56.0,0.0,299065,6230,321.0,0.0,321.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3115.2647975078003,3115.2647975078003,40,56,45.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,918,1,1,40,139.0,40,40,40.0,0.0,139,139,139.0,0.0,194989,2178,918.0,0.0,918.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1089.324619,1089.324619,40,139,73.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,3463,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,577,3463.0,0.0,3463.0,3463.0,3463.0,3463.0,0.0,3463.0,3463.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,577.5339301,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
22,6,368276,22,22,1960,2665.0,640,0,89.0909090909,137.95337690370002,976,0,121.1363636364,258.6415602914,12558,119,8564.5581395349,21471.4987625372,86538.0,2.0,368230.0,17534.7619047619,33294.5197365944,119798.0,153.0,368271.0,17536.7142857143,36972.0685479496,123121.0,6.0,0,0,0,0,712,712,59.7378053416,59.7378053416,0,976,102.7777777778,203.7465994015,41512.6767676768,0,0,0,1,0,0,0,0,1,105.1136363636,89.0909090909,121.1363636364,0,0,0,0,0,0,22,1960,22,2665,26883,230,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Bruteforce
3389,6,1131529,8,7,1148,1581.0,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,2411,13,80823.5,251624.869431813,953151.0,66.0,1131529.0,161647.0,381040.008090577,1025384.0,66.0,1118091.0,186348.5,376486.811007637,953151.0,12427.0,0,0,0,0,172,152,7.0700795119,6.1863195729,0,1173,170.5625,319.433241591,102037.595833333,0,0,1,1,0,0,0,1,0,181.93333333330003,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,44383,2,2,78,278.0,39,39,39.0,0.0,139,139,139.0,0.0,8021,90,14794.3333333333,14950.8664074472,29925.0,30.0,29925.0,29925.0,0.0,29925.0,29925.0,30.0,30.0,0.0,30.0,30.0,0,0,0,0,16,16,45.062298627853,45.062298627853,39,139,79.0,54.77225575051661,3000.0,0,0,0,0,0,0,0,0,1,98.75,39.0,139.0,0,0,0,0,0,0,2,78,2,278,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
55624,6,1212,5,2,935,261.0,935,0,187.0,418.1447118,261,0,130.5,184.5548699,986798,5775,202.0,253.0193668,663.0,7.0,1212.0,303.0,433.8755582,937.0,7.0,663.0,663.0,0.0,663.0,663.0,0,0,0,0,124,40,4125.412541,1650.165017,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,0,170.8571429,187.0,130.5,0,0,0,0,0,0,5,935,2,261,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2833,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,705,2833.0,0.0,2833.0,2833.0,2833.0,2833.0,0.0,2833.0,2833.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,705.9654077,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
80,6,15892,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,125,15892.0,0.0,15892.0,15892.0,15892.0,15892.0,0.0,15892.0,15892.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,125.849484,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
